Country Name,"Country Code","Series Name","Series Code","1990 [YR1990]","2000 [YR2000]","2010 [YR2010]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]","2030 [YR2030]","2040 [YR2040]","2050 [YR2050]"
China,"CHN","GHG emissions from food systems, by gas (Mt CO2 eq) - F-gases","CC.GHG.FSYS.FG","1.480492","728.1976","1304.48969092455","1300.58013401641","..","..","..","..","..","..","..","..","..",".."
China,"CHN","GHG emissions from food systems, by gas (Mt CO2 eq) - Methane","CC.GHG.FSYS.CH","962330.407181468","917347.625070484","1007283.66234329","1046513.0657987","..","..","..","..","..","..","..","..","..",".."
China,"CHN","GHG emissions from food systems, by gas (Mt CO2 eq) - N2O","CC.GHG.FSYS.NO","219814.306995573","253681.77831164","272973.220578882","283863.455479728","..","..","..","..","..","..","..","..","..",".."
China,"CHN","Lifetime CO2 emissions from coal plants (Mt CO2)","CC.EN.ATM.COAL.CE","..","..","..","..","..","..","..","..","..","292.039","..","..","..",".."
China,"CHN","Macro drivers of GHG emissions growth in the period 2012-2018 - Emission Intensity of GDP","CC.GHG.MEMG.EI","..","..","..","..","..","..","-0.423260622474792","..","..","..","..","..","..",".."
China,"CHN","Macro drivers of GHG emissions growth in the period 2012-2018 - GDP per capita","CC.GHG.MEMG.GC","..","..","..","..","..","..","0.475203671226205","..","..","..","..","..","..",".."
China,"CHN","Macro drivers of GHG emissions growth in the period 2012-2018 - Population","CC.GHG.MEMG.PO","..","..","..","..","..","..","0.0318660222530924","..","..","..","..","..","..",".."
China,"CHN","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Agriculture","CC.NCO.GHG.AG","590.55","677.06","695.41","698.73","699.83","684.31","672.87","..","..","..","..","..","..",".."
China,"CHN","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Energy","CC.NCO.GHG.EN","253.81","354.63","639.43","793.46","791.32","789.18","787.04","..","..","..","..","..","..",".."
China,"CHN","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Fugitive Emissions","CC.NCO.GHG.FE","156.91","261.27","539.68","694.87","693.38","691.9","690.41","..","..","..","..","..","..",".."
China,"CHN","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Industrial Processes","CC.NCO.GHG.IP","9.84","56.97","245.98","356.98","366.08","375.19","384.29","..","..","..","..","..","..",".."
China,"CHN","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry","CC.NCO.GHG.LU","0.84","1.63","0.77","0.56","0.58","0.31","0.67","..","..","..","..","..","..",".."
China,"CHN","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Other Fuel Combustion","CC.NCO.GHG.OF","96.9","93.36","99.75","98.59","97.94","97.29","96.63","..","..","..","..","..","..",".."
China,"CHN","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Total excluding LUCF","CC.NCO.GHG.EL","1048.91","1253.35","1733.25","2028.85","2042.88","2040.28","2041.78","..","..","..","..","..","..",".."
China,"CHN","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Total including LUCF","CC.NCO.GHG.IL","1049.75","1254.97","1734.02","2029.41","2043.46","2040.59","2042.45","..","..","..","..","..","..",".."
China,"CHN","Non-CO2 GHG emissions by sector (Mt CO2 eq) - Waste","CC.NCO.GHG.WA","194.71","164.69","152.44","179.68","185.65","191.61","197.58","..","..","..","..","..","..",".."
China,"CHN","Per capita GHG emissions (tons/capita)","CC.GHG.PECA","2.53","3.37","7.38","8.13","8.13","8.23","8.4","..","..","..","..","..","..",".."
China,"CHN","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Agriculture (contribution to total growth, %)","CC.GHG.SDEG.AG","..","..","..","..","..","..","-0.171187385641213","..","..","..","..","..","..",".."
China,"CHN","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Building (contribution to total growth, %)","CC.GHG.SDEG.BU","..","..","..","..","..","..","0.794290760371336","..","..","..","..","..","..",".."
China,"CHN","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Electricity/Heat (contribution to total growth, %)","CC.GHG.SDEG.EH","..","..","..","..","..","..","7.14188160193975","..","..","..","..","..","..",".."
China,"CHN","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Fugitive Emissions (contribution to total growth, %)","CC.GHG.SDEG.FE","..","..","..","..","..","..","0.650231430378184","..","..","..","..","..","..",".."
China,"CHN","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Industrial Processes (contribution to total growth, %)","CC.GHG.SDEG.IP","..","..","..","..","..","..","1.53376413932969","..","..","..","..","..","..",".."
China,"CHN","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Land-Use Change and Forestry (contribution to total growth, %)","CC.GHG.SDEG.LU","..","..","..","..","..","..","0.564731282577053","..","..","..","..","..","..",".."
China,"CHN","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Manufacturing/Construction (contribution to total growth, %)","CC.GHG.SDEG.MC","..","..","..","..","..","..","-3.47023958750388","..","..","..","..","..","..",".."
China,"CHN","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Other Fuel Combustion (contribution to total growth, %)","CC.GHG.SDEG.OF","..","..","..","..","..","..","-0.0107576772397487","..","..","..","..","..","..",".."
China,"CHN","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Transportation (contribution to total growth, %)","CC.GHG.SDEG.TR","..","..","..","..","..","..","2.15986095468305","..","..","..","..","..","..",".."
China,"CHN","Sectoral drivers of GHG emissions growth in the period 2012-2018 - Waste (contribution to total growth, %)","CC.GHG.SDEG.WA","..","..","..","..","..","..","0.309540469446326","..","..","..","..","..","..",".."
China,"CHN","Total GHG emissions by sector (Mt CO2 eq) - Agriculture","CC.GHG.EMSE.AG","590.56","677.06","695.41","698.73","699.82","684.3","672.87","..","..","..","..","..","..",".."
China,"CHN","Total GHG emissions by sector (Mt CO2 eq) - Building","CC.GHG.EMSE.BL","384.68","274.12","416.4","510.54","525.09","533.08","542.13","..","..","..","..","..","..",".."
China,"CHN","Total GHG emissions by sector (Mt CO2 eq) - Bunker Fuels","CC.GHG.EMSE.BF","89.2","52.21","103.61","132.16","137.72","143.04","142.74","..","..","..","..","..","..",".."
China,"CHN","Total GHG emissions by sector (Mt CO2 eq) - Electricity/Heat","CC.GHG.EMSE.EH","725.36","1575.21","3831.98","4580.61","4637.77","4904.12","5214.2","..","..","..","..","..","..",".."
China,"CHN","Total GHG emissions by sector (Mt CO2 eq) - Energy","CC.GHG.EMSE.EN","2342.66","3454.31","8470.4","9890.2","9849.23","10037.65","10318.51","..","..","..","..","..","..",".."
China,"CHN","Total GHG emissions by sector (Mt CO2 eq) - Fugitive Emissions","CC.GHG.EMSE.FE","156.91","261.27","539.68","698.3","696.81","694.79","693.66","..","..","..","..","..","..",".."
China,"CHN","Total GHG emissions by sector (Mt CO2 eq) - Industrial Processes","CC.GHG.EMSE.IP","94.35","301.37","885.58","1090.68","1122.48","1144.49","1166.29","..","..","..","..","..","..",".."
China,"CHN","Total GHG emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry","CC.GHG.EMSE.LU","-348.56","-347.73","-331.45","-709.61","-649.52","-649.79","-649.43","..","..","..","..","..","..",".."
China,"CHN","Total GHG emissions by sector (Mt CO2 eq) - Manufacturing/Construction","CC.GHG.EMSE.MC","745.2","906.38","2844.45","2972.98","2846.38","2734.18","2667.43","..","..","..","..","..","..",".."
China,"CHN","Total GHG emissions by sector (Mt CO2 eq) - Other Fuel Combustion","CC.GHG.EMSE.OF","236.35","188.86","269.11","300.62","299.76","290.6","284.08","..","..","..","..","..","..",".."
China,"CHN","Total GHG emissions by sector (Mt CO2 eq) - Total excluding LUCF","CC.GHG.EMSE.EL","3222.27","4597.43","10203.82","11859.29","11857.18","12058.05","12355.24","..","..","..","..","..","..",".."
China,"CHN","Total GHG emissions by sector (Mt CO2 eq) - Total including LUCF","CC.GHG.EMSE.IL","2873.71","4249.7","9872.37","11149.68","11207.66","11408.26","11705.81","..","..","..","..","..","..",".."
China,"CHN","Total GHG emissions by sector (Mt CO2 eq) - Transportation","CC.GHG.EMSE.TR","94.15","248.48","568.78","827.14","843.42","880.9","917.02","..","..","..","..","..","..",".."
China,"CHN","Total GHG emissions by sector (Mt CO2 eq) - Waste","CC.GHG.EMSE.WA","194.71","164.69","152.44","179.68","185.65","191.61","197.57","..","..","..","..","..","..",".."
China,"CHN","Total GHG emissions growth in the period 2012-2018 (%)","CC.TOT.GHG.GR","..","..","..","..","..","..","0.0950211598834057","..","..","..","..","..","..",".."
China,"CHN","Population, total","SP.POP.TOTL","1135185000","1262645000","1337705000","1379860000","1387790000","1396215000","1402760000","1407745000","1411100000","1412360000","1416216000","1430161000","1412538000","1363681000"
China,"CHN","Mortality rate attributable to ambient air pollution (deaths per 100 000 population)","CC.SH.AIRP.AMB","..","..","..","..","67","..","..","..","..","..","..","..","..",".."
China,"CHN","Mortality rate attributable to household air pollution (deaths per 100 000 population)","CC.SH.AIRP.AIR","..","..","..","..","60","..","..","..","..","..","..","..","..",".."
China,"CHN","GDP (current US$)","NY.GDP.MKTP.CD","360857912565.966","1211346869600.41","6087163874510.73","11061553079871.5","11233276536744.7","12310409370894.2","13894817549380.3","14279937500608","14687673892882","17734062645371.4","..","..","..",".."
China,"CHN","Offshore wind potential - Per capita (kW/cap)","CC.EG.WIND.PC","..","..","..","..","..","..","..","1.738031444","..","..","..","..","..",".."
China,"CHN","Offshore wind potential - Total (GW)","CC.EG.WIND.TOTL","..","..","..","..","..","..","..","2429.27262","..","..","..","..","..",".."
China,"CHN","Average practical solar potential (kWh/kWp/day)","CC.EG.SOLR.KW","..","..","..","..","..","..","3.8825","..","..","..","..","..","..",".."
China,"CHN","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","99","..","62.5","37.9","34.2","32","28.1","24.7","..","..","..","..","..",".."
Japan,"JPN","Annual CO2 combustion emissions at operating coal mines (Mt CO2)","CC.COAL.EMIS.CO","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Japan,"JPN","Annual CO2 combustion emissions at proposed coal projects (Mt CO2)","CC.COAL.EMPR.CO","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Japan,"JPN","Annual methane emissions at operating coal mines (Mt CO2e 100 years)","CC.COAL.EMIS.CH","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
Japan,"JPN","CO2 emissions by sector (Mt CO2 eq) - Building","CC.CO2.EMSE.BL","120.16","151.11","126.14","114.01","111.56","115.44","106.11","..","..","..","..","..","..",".."
Japan,"JPN","CO2 emissions by sector (Mt CO2 eq) - Bunker Fuels","CC.CO2.EMSE.BF","24.45","31.62","26.59","28.68","30.43","30.71","31.3","..","..","..","..","..","..",".."
Japan,"JPN","CO2 emissions by sector (Mt CO2 eq) - Electricity/Heat","CC.CO2.EMSE.EH","440.51","474.02","546.23","610.36","608.59","589.35","561.86","..","..","..","..","..","..",".."
Japan,"JPN","CO2 emissions by sector (Mt CO2 eq) - Energy","CC.CO2.EMSE.EN","1053.86","1147.86","1131.76","1155.55","1145.42","1125.5","1080.72","..","..","..","..","..","..",".."
Japan,"JPN","CO2 emissions by sector (Mt CO2 eq) - Fugitive Emissions","CC.CO2.EMSE.FE","0","0","0","..","..","..","..","..","..","..","..","..","..",".."
Japan,"JPN","CO2 emissions by sector (Mt CO2 eq) - Industrial Processes","CC.CO2.EMSE.IP","38.7","35.09","24.32","25.94","25.97","26.43","25.43","..","..","..","..","..","..",".."
Japan,"JPN","CO2 emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry","CC.CO2.EMSE.LU","-75.68","-75.77","-98.12","-49.75","-32.06","-32.07","-32.07","..","..","..","..","..","..",".."
Japan,"JPN","CO2 emissions by sector (Mt CO2 eq) - Manufacturing/Construction","CC.CO2.EMSE.MC","262.87","240.4","211.82","202.35","197.98","196.8","191.68","..","..","..","..","..","..",".."
Japan,"JPN","CO2 emissions by sector (Mt CO2 eq) - Other Fuel Combustion","CC.CO2.EMSE.OF","19.53","21.22","18.91","17.52","18.39","16.85","16.51","..","..","..","..","..","..",".."
Japan,"JPN","CO2 emissions by sector (Mt CO2 eq) - Total excluding LUCF","CC.CO2.EMSE.EL","1092.56","1182.95","1156.08","1181.5","1171.39","1151.93","1106.15","..","..","..","..","..","..",".."
Japan,"JPN","CO2 emissions by sector (Mt CO2 eq) - Total including LUCF","CC.CO2.EMSE.IL","1016.89","1107.18","1057.96","1131.74","1139.33","1119.86","1074.08","..","..","..","..","..","..",".."
Japan,"JPN","CO2 emissions by sector (Mt CO2 eq) - Transportation","CC.CO2.EMSE.TR","210.79","261.1","228.65","211.32","208.9","207.07","204.56","..","..","..","..","..","..",".."
Japan,"JPN","CO2 emissions per dollar of manufacturing value added (kgCO2 per constant 2010 US$)","CC.EG.EMIS.MAN","..","0.31","0.25","0.22","0.21","0.21","..","..","..","..","..","..","..",".."
Japan,"JPN","Emission Totals - Direct emissions (N2O) - AFOLU","CC.DEN.AFO","20.2366","17.335","16.2272","14.6312","14.8699","15.0513","15.0853","15.0876","..","..","..","16.416","..","15.0304"
Japan,"JPN","Emission Totals - Direct emissions (N2O) - Agricultural Soils","CC.DEN.AGS","20.2366","17.335","16.2272","14.6312","14.8699","15.0513","15.0853","15.0876","..","..","..","16.416","..","15.0304"
Japan,"JPN","Emission Totals - Direct emissions (N2O) - Crop Residues","CC.DEN.CRE","2.6535","2.3009","2.0751","2.1727","2.1217","2.1304","2.0695","2.1151","..","..","..","1.9416","..","1.6129"
Japan,"JPN","Emission Totals - Direct emissions (N2O) - Emissions on agricultural land","CC.DEN.EAL","20.2366","17.335","16.2272","14.6312","14.8699","15.0513","15.0853","15.0876","..","..","..","16.416","..","15.0304"
Japan,"JPN","Emission Totals - Direct emissions (N2O) - Farm-gate emissions","CC.DEN.FGE","20.2366","17.335","16.2272","14.6312","14.8699","15.0513","15.0853","15.0876","..","..","..","16.416","..","15.0304"
Japan,"JPN","Emission Totals - Direct emissions (N2O) - IPCC Agriculture","CC.DEN.IPA","20.2366","17.335","16.2272","14.6312","14.8699","15.0513","15.0853","15.0876","..","..","..","16.416","..","15.0304"
Japan,"JPN","Emission Totals - Direct emissions (N2O) - Manure applied to Soils","CC.DEN.SAS","3.1247","2.8232","2.6923","2.6024","2.5882","2.5981","2.6254","2.6244","..","..","..","2.7783","..","2.7951"
Japan,"JPN","Emission Totals - Direct emissions (N2O) - Manure left on Pasture","CC.DEN.MLP","4.8413","4.5518","4.3967","4.2132","4.1838","4.2083","4.276","4.2797","..","..","..","4.5289","..","4.5868"
Japan,"JPN","Emission Totals - Direct emissions (N2O) - Synthetic Fertilizers","CC.DEN.SFE","9.6171","7.6591","7.0631","5.643","5.9761","6.1144","6.1144","6.0683","..","..","..","7.1672","..","6.0355"
Japan,"JPN","Emission Totals - Emissions (CH4) - AFOLU","CC.ECH.AFO","760.3164","676.2429","632.1705","590.8545","584.0986","581.1143","580.4249","578.0267","..","..","..","613.3193","..","557.446"
Japan,"JPN","Emission Totals - Emissions (CH4) - Burning - Crop residues","CC.ECH.BCR","3.4195","2.8668","2.7042","2.631","2.6033","2.5832","2.5704","2.5559","..","..","..","2.5064","..","2.0394"
Japan,"JPN","Emission Totals - Emissions (CH4) - Emissions on agricultural land","CC.ECH.EAL","821.0359","699.3689","639.9364","597.4756","590.8835","588.0523","587.314","585.131","..","..","..","613.3193","..","557.446"
Japan,"JPN","Emission Totals - Emissions (CH4) - Enteric Fermentation","CC.ECH.EFE","271.5744","257.321","242.458","214.2625","212.4508","212.0059","212.6035","212.053","..","..","..","252.92","..","259.142"
Japan,"JPN","Emission Totals - Emissions (CH4) - Farm-gate emissions","CC.ECH.FGE","821.0359","699.3689","639.9364","597.4756","590.8835","588.0523","587.314","585.131","..","..","..","613.3193","..","557.446"
Japan,"JPN","Emission Totals - Emissions (CH4) - Fires in humid tropical forests","CC.ECH.FTR","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Japan,"JPN","Emission Totals - Emissions (CH4) - Fires in organic soils","CC.ECH.FOS","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Japan,"JPN","Emission Totals - Emissions (CH4) - Forest fires","CC.ECH.FFR","0.2676","0.3906","0.1617","0.2263","0.0945","0.2338","0.4179","0.2835","..","..","..","..","..",".."
Japan,"JPN","Emission Totals - Emissions (CH4) - IPCC Agriculture","CC.ECH.IPA","760.0488","675.8523","632.0089","590.6282","584.0041","580.8805","580.007","577.7431","..","..","..","613.3193","..","557.446"
Japan,"JPN","Emission Totals - Emissions (CH4) - Land Use change","CC.ECH.LUC","0","0","0","0","0","0","0","0","..","..","..","..","..",".."
Japan,"JPN","Emission Totals - Emissions (CH4) - LULUCF","CC.ECH.LUL","0.2676","0.3906","0.1617","0.2263","0.0945","0.2338","0.4179","0.2835","..","..","..","..","..",".."
